sku_prefix,sku_suffix,quantity,year,wholesale
LEE-BW,pkt,149,22,False
LEE-BW,pkt,0,22,True
LEE-BW,1/8oz,0,22,False
LEE-BW,1/2oz,0,22,False
LEE-BW,1oz,0,22,False
LEE-LN,pkt,116,22,False
LEE-LN,pkt,125,22,True
LEE-LN,1/8oz,17,22,False
LEE-LN,1/2oz,7,22,False
LEE-LN,1oz,2,22,False
LEE-LN,1/4lb,1,22,False
LEE-NE,pkt,240,22,False
LEE-NE,pkt,180,22,True
LEE-NE,1/8oz,41,22,False
LEE-NE,1/2oz,4,22,False
LEE-NE,1oz,0,22,False
ONI-AC,pkt,187,22,False
ONI-AC,pkt,370,22,True
ONI-AC,1/8oz,41,22,False
ONI-AC,1/2oz,25,22,False
ONI-ER,pkt,400,22,False
ONI-ER,pkt,170,22,True
ONI-ER,1/8oz,71,22,False
ONI-ER,1/2oz,19,22,False
ONI-ER,1oz,8,22,False
ONI-IS,pkt,507,22,False
ONI-IS,pkt,560,22,True
ONI-IS,1/4oz,36,22,False
ONI-NY,pkt,221,22,False
ONI-NY,pkt,0,22,True
ONI-NY,1/8oz,40,22,False
ONI-NY,1/2oz,10,22,False
ONI-NY,1oz,4,22,False
ONI-RJ,pkt,183,22,False
ONI-RJ,pkt,0,22,True
ONI-RJ,1/8oz,33,22,False
ONI-RJ,1/2oz,9,22,False
ONI-RJ,1oz,0,22,False
ONI-RL,pkt,157,22,False
ONI-RL,pkt,95,22,True
ONI-RL,1/8oz,45,22,False
ONI-RL,1/2oz,12,22,False
ONI-RL,1oz,2,22,False
ONI-RM,pkt,206,22,False
ONI-RM,pkt,165,22,True
ONI-RM,1/8oz,60,22,False
ONI-RM,1/2oz,18,22,False
ONI-RM,1oz,11,22,False
ONI-SR,pkt,179,22,False
ONI-SR,pkt,0,22,True
ONI-SR,1/8oz,38,22,False
ONI-SR,1/2oz,16,22,False
ONI-SR,1oz,0,22,False
ONI-SS,pkt,137,22,False
ONI-SS,pkt,0,22,True
ONI-SS,1/8oz,45,22,False
ONI-SS,1/2oz,10,22,False
BEA-AJ,pkt,98,22,False
BEA-AJ,pkt,0,22,True
BEA-AJ,1/2lb,0,22,False
BEA-AT,pkt,182,22,False
BEA-AT,pkt,0,22,True
BEA-AT,1/2lb,2,22,False
BEA-BG,pkt,151,22,False
BEA-BG,pkt,10,22,True
BEA-BG,1/2lb,8,22,False
BEA-BG,1lb,0,22,False
BEA-BP,pkt,96,22,False
BEA-BP,pkt,70,22,True
BEA-BP,1/2lb,21,22,False
BEA-BP,1lb,5,22,False
BEA-CA,pkt,79,22,False
BEA-CA,pkt,35,22,True
BEA-CA,1/2lb,22,22,False
BEA-CA,1lb,8,22,False
BEA-CI,pkt,64,22,False
BEA-CI,pkt,0,22,True
BEA-CI,1/2lb,3,22,False
BEA-DR,pkt,144,22,False
BEA-DR,pkt,46,22,True
BEA-DR,1/2lb,7,22,False
BEA-DR,1lb,0,22,False
BEA-EM,pkt,364,22,False
BEA-EM,pkt,311,22,True
BEA-EM,1/2lb,46,22,False
BEA-EM,1lb,17,22,False
BEA-EM,5lb,0,22,False
BEA-FL,pkt,87,22,False
BEA-FL,pkt,20,22,True
BEA-FL,1/2lb,12,22,False
BEA-FL,1lb,12,22,False
BEA-FO,pkt,560,22,False
BEA-FO,pkt,0,22,True
BEA-FO,1/2lb,3,22,False
BEA-HP,pkt,80,22,False
BEA-HP,pkt,0,22,True
BEA-HP,1/2lb,15,22,False
BEA-HP,1lb,10,22,False
BEA-HR,pkt,73,22,False
BEA-HR,pkt,20,22,True
BEA-HR,1/2lb,7,22,False
BEA-HR,1lb,8,22,False
BEA-HU,pkt,23,22,False
BEA-HU,pkt,20,22,True
BEA-HU,1/2lb,5,22,False
BEA-HU,1lb,18,22,False
BEA-IC,pkt,64,22,False
BEA-IC,pkt,0,22,True
BEA-IC,1/2lb,18,22,False
BEA-IC,1lb,10,22,False
BEA-JC,pkt,56,22,False
BEA-JC,pkt,40,22,True
BEA-JC,1/2lb,11,22,False
BEA-JC,1lb,6,22,False
BEA-JG,pkt,78,22,False
BEA-JG,pkt,0,22,True
BEA-JG,1/2lb,24,22,False
BEA-JG,1lb,14,22,False
BEA-KY,pkt,24,22,False
BEA-KY,pkt,25,22,True
BEA-KY,1/2lb,8,22,False
BEA-KY,1lb,12,22,False
BEA-LC,pkt,45,22,False
BEA-LC,pkt,0,22,True
BEA-LC,1/2lb,15,22,False
BEA-LC,1lb,13,22,False
BEA-MV,pkt,336,22,False
BEA-MV,pkt,416,22,True
BEA-MV,1/2lb,5,22,False
BEA-MX,pkt,45,22,False
BEA-MX,pkt,0,22,True
BEA-MX,1/2lb,20,22,False
BEA-MX,1lb,7,22,False
BEA-PA,pkt,98,22,False
BEA-PA,pkt,0,22,True
BEA-PA,1/2lb,0,22,False
BEA-PE,pkt,167,22,False
BEA-PE,pkt,130,22,True
BEA-PE,1/2lb,20,22,False
BEA-PE,1lb,2,22,False
BEA-PR,pkt,293,22,False
BEA-PR,pkt,530,22,True
BEA-PR,1/2lb,32,22,False
BEA-PR,1lb,14,22,False
BEA-PR,5lb,0,22,False
BEA-PU,pkt,37,22,False
BEA-PU,pkt,10,22,True
BEA-PU,1/2lb,24,22,False
BEA-RL,pkt,76,22,False
BEA-RL,pkt,30,22,True
BEA-RL,1/2lb,17,22,False
BEA-RL,1lb,12,22,False
BEA-RL,5lb,0,22,False
BEA-RO,pkt,88,22,False
BEA-RO,pkt,160,22,True
BEA-RO,1/2lb,35,22,False
BEA-RO,1lb,15,22,False
BEA-RO,5lb,0,22,False
BEA-SE,pkt,200,22,False
BEA-SE,pkt,0,22,True
BEA-SE,1/2lb,0,22,False
BEA-SO,pkt,66,22,False
BEA-SO,pkt,0,22,True
BEA-SO,1/2lb,29,22,False
BEA-TA,pkt,146,22,False
BEA-TA,pkt,0,22,True
BEA-TA,1/2lb,4,22,False
BEA-TE,pkt,138,22,False
BEA-TE,pkt,0,22,True
BEA-TE,1/2lb,24,22,False
BEA-TE,1lb,12,22,False
BEA-TP,pkt,265,22,False
BEA-TP,pkt,0,22,True
BEA-TP,1/2lb,38,22,False
BEA-TP,1lb,4,22,False
BEA-TV,pkt,253,22,False
BEA-TV,pkt,70,22,True
BEA-TV,1/2lb,13,22,False
BEA-VE,pkt,24,22,False
BEA-VE,pkt,0,22,True
BEA-VE,1/2lb,2,22,False
BEA-VE,1lb,3,22,False
BEA-ZO,pkt,69,22,False
BEA-ZO,pkt,0,22,True
BEA-ZO,1/2lb,15,22,False
BEA-ZO,1lb,15,22,False
FAV-AQ,pkt,259,22,False
FAV-AQ,pkt,10,22,True
FAV-AQ,1/2lb,5,22,False
FAV-AQ,1lb,0,22,False
FAV-KA,pkt,231,22,False
FAV-KA,pkt,218,22,True
FAV-KA,1/2lb,32,22,False
FAV-KA,1lb,0,22,False
FAV-MP,pkt,147,22,False
FAV-MP,pkt,0,22,True
FAV-MP,1/2lb,0,22,False
FAV-MP,1lb,0,22,False
GAR-BK,pkt,125,22,False
GAR-BK,pkt,0,22,True
GAR-BK,1/2lb,25,22,False
GAR-BK,1lb,8,22,False
LEN-BL,pkt,109,22,False
LEN-BL,pkt,0,22,True
LEN-BL,2oz,3,22,False
BEE-3B,pkt,446,22,False
BEE-3B,pkt,10,22,True
BEE-BO,pkt,214,22,False
BEE-BO,pkt,0,22,True
BEE-BO,1/2oz,0,22,False
BEE-BO,1oz,8,22,False
BEE-BO,1/4lb,1,22,False
BEE-BO,1lb,0,22,False
BEE-CH,pkt,139,22,False
BEE-CH,pkt,263,22,True
BEE-CH,1/2oz,0,22,False
BEE-CH,1oz,17,22,False
BEE-CH,1/4lb,0,22,False
BEE-CH,1lb,0,22,False
BEE-CR,pkt,131,22,False
BEE-CR,pkt,35,22,True
BEE-CR,1/2oz,0,22,False
BEE-CR,1oz,36,22,False
BEE-CR,1/2lb,0,22,False
BEE-CR,1/4lb,12,22,False
BEE-CR,1lb,4,22,False
BEE-CR,5lb,0,22,False
BEE-FK,pkt,54,22,False
BEE-FK,pkt,175,22,True
BEE-FK,1/2oz,0,22,False
BEE-FK,1oz,17,22,False
BEE-FK,1/4lb,4,22,False
BEE-FK,1lb,2,22,False
BEE-LU,pkt,97,22,False
BEE-LU,pkt,225,22,True
BEE-LU,1/2oz,0,22,False
BEE-LU,1oz,14,22,False
BEE-LU,1/4lb,3,22,False
BEE-LU,1lb,0,22,False
BEE-LU,5lb,0,22,False
BEE-SH,pkt,286,22,False
BEE-SH,pkt,438,22,True
BEE-SH,1/2oz,0,22,False
BEE-SH,1oz,45,22,False
BEE-SH,1/2lb,0,22,False
BEE-SH,1/4lb,13,22,False
BEE-SH,1lb,1,22,False
BEE-TG,pkt,284,22,False
BEE-TG,pkt,460,22,True
BEE-TG,1/2oz,0,22,False
BEE-TG,1oz,14,22,False
BEE-TG,1/4lb,0,22,False
CHA-RA,pkt,360,22,False
CHA-RA,pkt,673,22,True
CHA-RA,1/2oz,0,22,False
CHA-RA,1oz,53,22,False
CHA-RA,1/4lb,0,22,False
CHA-RH,pkt,144,22,False
CHA-RH,pkt,0,22,True
CHA-RH,1/2oz,0,22,False
CHA-RH,1oz,6,22,False
BRO-NO,pkt,366,22,False
BRO-NO,pkt,438,22,True
BRO-NO,1/4oz,51,22,False
BRO-NO,1oz,22,22,False
BRO-SO,pkt,588,22,False
BRO-SO,pkt,125,22,True
BRO-SO,1/4oz,0,22,False
BRO-SO,1oz,0,22,False
BRO-SO,1/4lb,0,22,False
BRO-SO,1lb,0,22,False
BRO-UM,pkt,294,22,False
BRO-UM,pkt,488,22,True
BRO-UM,1/4oz,37,22,False
BRO-UM,1oz,2,22,False
CAB-DO,pkt,143,22,False
CAB-DO,pkt,95,22,True
CAB-DO,1Ms,25,22,False
CAB-FK,pkt,293,22,False
CAB-FK,pkt,150,22,True
CAB-FK,1/4oz,49,22,False
CAB-FK,1oz,7,22,False
CAB-FK,1/4lb,5,22,False
CAB-FK,1lb,1,22,False
CAB-JK,pkt,248,22,False
CAB-JK,pkt,110,22,True
CAB-JK,1/4oz,52,22,False
CAB-JK,1oz,10,22,False
CAB-M2,pkt,232,22,False
CAB-M2,pkt,0,22,True
CAB-M2,1/4oz,9,22,False
CAB-MA,pkt,125,22,False
CAB-MA,pkt,40,22,True
CAB-MA,1Ms,0,22,False
CAB-NS,pkt,294,22,False
CAB-NS,pkt,325,22,True
CAB-NS,1Ms,25,22,False
CAB-NS,5Ms,4,22,False
CAU-AY,pkt,357,22,False
CAU-AY,pkt,0,22,True
CAU-AY,500s,11,22,False
CAU-PR,pkt,107,22,False
CAU-PR,pkt,220,22,True
CAU-PR,1/8oz,11,22,False
CAU-PR,1/4oz,10,22,False
CAU-PR,1oz,1,22,False
COL-CG,pkt,356,22,False
COL-CG,pkt,390,22,True
COL-CG,1/4oz,51,22,False
COL-CG,1oz,27,22,False
KAL-3K,pkt,248,22,False
KAL-3K,pkt,322,22,True
KAL-DB,pkt,363,22,False
KAL-DB,pkt,400,22,True
KAL-DB,1/4oz,42,22,False
KAL-DW,pkt,187,22,False
KAL-DW,pkt,505,22,True
KAL-DW,1/4oz,23,22,False
KAL-DW,1oz,12,22,False
KAL-DW,1/4lb,1,22,False
KAL-DW,1lb,0,22,False
KAL-RF,pkt,69,22,False
KAL-RF,pkt,190,22,True
KAL-RF,1/4oz,12,22,False
KAL-RF,1oz,5,22,False
KAL-RF,1/4lb,0,22,False
KAL-RF,1lb,1,22,False
KAL-RR,pkt,162,22,False
KAL-RR,pkt,115,22,True
KAL-RR,1/4oz,18,22,False
KAL-RR,1oz,8,22,False
KAL-RR,1/4lb,0,22,False
MIX-BR,pkt,148,22,False
MIX-BR,pkt,287,22,True
SMA-BB,pkt,154,22,False
SMA-BB,pkt,0,22,True
SMA-BB,500s,6,22,False
SMA-BB,1Ms,0,22,False
SMA-BB,5Ms,0,22,False
SMA-BB,25Ms,0,22,False
SMA-BT,pkt,95,22,False
SMA-BT,pkt,0,22,True
SMA-BT,500s,5,22,False
SMA-BT,1Ms,2,22,False
SMA-BT,5Ms,0,22,False
SMA-BT,25Ms,0,22,False
SMA-FC,pkt,339,22,False
SMA-FC,pkt,0,22,True
SMA-FC,500s,44,22,False
SMA-FC,1Ms,12,22,False
SMA-FC,5Ms,2,22,False
SMA-VM,pkt,224,22,False
SMA-VM,pkt,0,22,True
SMA-VM,500s,22,22,False
SMA-VM,1Ms,11,22,False
SMA-VM,5Ms,1,22,False
SMA-VM,25Ms,0,22,False
CAR-DR,pkt,405,22,False
CAR-DR,pkt,330,22,True
CAR-DR,1/2oz,27,22,False
CAR-DR,1oz,5,22,False
CAR-RA,pkt,902,22,False
CAR-RA,pkt,913,22,True
CAR-SN,pkt,705,22,False
CAR-SN,pkt,928,22,True
CAR-SN,1/2oz,52,22,False
CAR-SN,1oz,8,22,False
CAR-TO,pkt,217,22,False
CAR-TO,pkt,170,22,True
CAR-TO,1/2oz,10,22,False
CAR-TO,1oz,0,22,False
CAR-YE,pkt,83,22,False
CAR-YE,pkt,0,22,True
CAR-YE,1/2oz,16,22,False
CUC-CE,pkt,422,22,False
CUC-CE,pkt,580,22,True
CUC-CE,1/2oz,40,22,False
CUC-CE,1oz,6,22,False
CUC-LE,pkt,175,22,False
CUC-LE,pkt,180,22,True
CUC-LE,1/2oz,19,22,False
CUC-LE,1oz,4,22,False
CUC-SA,pkt,182,22,False
CUC-SA,pkt,160,22,True
CUC-SA,100s,27,22,False
CUC-SA,500s,3,22,False
CUC-SA,1Ms,0,22,False
CUC-SH,pkt,571,22,False
CUC-SH,pkt,318,22,True
CUC-SH,1/2oz,47,22,False
CUC-SH,1oz,12,22,False
CUC-SM,pkt,446,22,False
CUC-SM,pkt,253,22,True
CUC-SM,1/2oz,0,22,False
CUC-SM,1oz,0,22,False
CUC-SS,pkt,150,22,False
CUC-SS,pkt,110,22,True
CUC-SS,1/2oz,14,22,False
CUC-SS,1oz,8,22,False
CUC-VO,pkt,504,22,False
CUC-VO,pkt,520,22,True
CUC-VO,1/2oz,47,22,False
CUC-VO,1oz,25,22,False
MEL-CL,pkt,103,22,False
MEL-CL,pkt,0,22,True
MEL-CL,1/2oz,12,22,False
MEL-CL,1oz,0,22,False
MEL-ER,pkt,170,22,False
MEL-ER,pkt,45,22,True
MEL-ER,1/2oz,8,22,False
MEL-ER,1oz,6,22,False
MEL-GI,pkt,103,22,False
MEL-GI,pkt,10,22,True
MEL-GI,1/2oz,3,22,False
MEL-GI,1oz,0,22,False
MEL-PF,pkt,164,22,False
MEL-PF,pkt,140,22,True
MEL-PF,1/2oz,11,22,False
MEL-PF,1oz,2,22,False
MEL-SS,pkt,0,22,False
MEL-SS,pkt,0,22,True
MEL-SS,100s,0,22,False
WAT-BM,pkt,430,22,False
WAT-BM,pkt,251,22,True
WAT-BM,100s,60,22,False
WAT-CO,pkt,191,22,False
WAT-CO,pkt,0,22,True
WAT-CO,50s,0,22,False
WAT-CO,100s,0,22,False
WAT-JK,pkt,210,22,False
WAT-JK,pkt,55,22,True
WAT-JK,100s,66,22,False
EGG-DI,pkt,265,22,False
EGG-DI,pkt,50,22,True
EGG-DI,100s,31,22,False
EGG-DI,250s,16,22,False
EGG-DI,1Ms,6,22,False
EGG-VI,pkt,220,22,False
EGG-VI,pkt,0,22,True
EGG-VI,100s,18,22,False
EGG-VI,250s,4,22,False
EGG-VI,1Ms,0,22,False
PEP-AS,pkt,133,22,False
PEP-AS,pkt,0,22,True
PEP-AS,100s,12,22,False
PEP-AS,250s,0,22,False
PEP-BA,pkt,206,22,False
PEP-BA,pkt,55,22,True
PEP-BA,100s,36,22,False
PEP-BA,250s,25,22,False
PEP-BA,1Ms,10,22,False
PEP-BP,pkt,136,22,False
PEP-BP,pkt,0,22,True
PEP-BP,100s,11,22,False
PEP-BP,250s,0,22,False
PEP-BR,pkt,84,22,False
PEP-BR,pkt,0,22,True
PEP-BR,100s,13,22,False
PEP-BR,500s,1,22,False
PEP-BY,pkt,73,22,False
PEP-BY,pkt,0,22,True
PEP-BY,100s,14,22,False
PEP-BY,500s,1,22,False
PEP-CC,pkt,195,22,False
PEP-CC,pkt,0,22,True
PEP-CC,100s,35,22,False
PEP-CC,250s,14,22,False
PEP-CC,1Ms,4,22,False
PEP-CS,pkt,126,22,False
PEP-CS,pkt,0,22,True
PEP-CS,100s,21,22,False
PEP-CS,500s,5,22,False
PEP-CZ,pkt,0,22,False
PEP-CZ,pkt,0,22,True
PEP-CZ,100s,0,22,False
PEP-CZ,250s,0,22,False
PEP-DH,pkt,101,22,False
PEP-DH,pkt,0,22,True
PEP-DH,100s,19,22,False
PEP-DH,250s,0,22,False
PEP-EE,pkt,258,22,False
PEP-EE,pkt,45,22,True
PEP-EE,100s,43,22,False
PEP-EE,250s,8,22,False
PEP-EE,1Ms,3,22,False
PEP-HP,pkt,66,22,False
PEP-HP,pkt,0,22,True
PEP-HP,100s,11,22,False
PEP-HP,250s,1,22,False
PEP-JN,pkt,189,22,False
PEP-JN,pkt,55,22,True
PEP-JN,100s,37,22,False
PEP-JN,250s,27,22,False
PEP-JN,1Ms,6,22,False
PEP-MP,pkt,226,22,False
PEP-MP,pkt,35,22,True
PEP-MP,100s,26,22,False
PEP-MP,250s,3,22,False
PEP-MP,1Ms,1,22,False
PEP-OK,pkt,244,22,False
PEP-OK,pkt,0,22,True
PEP-OK,100s,0,22,False
PEP-OK,250s,0,22,False
PEP-PA,pkt,137,22,False
PEP-PA,pkt,80,22,True
PEP-PA,100s,9,22,False
PEP-PA,250s,8,22,False
PEP-PA,1Ms,2,22,False
PEP-PM,pkt,187,22,False
PEP-PM,pkt,40,22,True
PEP-PM,100s,31,22,False
PEP-PM,250s,15,22,False
PEP-PM,1Ms,5,22,False
PEP-SG,pkt,131,22,False
PEP-SG,pkt,30,22,True
PEP-SG,100s,15,22,False
PEP-SG,250s,4,22,False
PEP-SG,1Ms,4,22,False
PEP-SP,pkt,90,22,False
PEP-SP,pkt,0,22,True
PEP-SP,100s,0,22,False
PEP-SP,250s,0,22,False
PEP-SP,1Ms,0,22,False
PEP-SR,pkt,0,22,False
PEP-SR,pkt,0,22,True
PEP-SR,100s,0,22,False
PEP-SR,250s,0,22,False
PEP-SR,1Ms,0,22,False
PEP-TM,pkt,99,22,False
PEP-TM,pkt,0,22,True
PEP-TM,100s,8,22,False
PEP-TM,250s,1,22,False
PEP-TM,1Ms,0,22,False
PEP-YN,pkt,408,22,False
PEP-YN,pkt,0,22,True
PEP-YN,100s,30,22,False
PEP-YN,250s,0,22,False
PEP-YN,1Ms,0,22,False
ACH-DD,pkt,271,22,False
ACH-DD,pkt,0,22,True
ACH-DD,1Ms,26,22,False
ACH-LP,pkt,248,22,False
ACH-LP,pkt,0,22,True
ACH-LP,1Ms,27,22,False
AMA-CF,pkt,49,22,False
AMA-CF,pkt,70,22,True
AMA-CF,1/4oz,5,22,False
AMA-CF,1oz,0,22,False
AMA-CF,1/4lb,0,22,False
AMA-CF,1lb,0,22,False
AMA-EH,pkt,92,22,False
AMA-EH,pkt,65,22,True
AMA-EH,1/4oz,8,22,False
AMA-EH,1oz,0,22,False
AMA-HB,pkt,108,22,False
AMA-HB,pkt,232,22,True
AMA-HB,1/4oz,7,22,False
AMA-HB,1oz,2,22,False
AMA-HB,1/4lb,0,22,False
AMA-LL,pkt,115,22,False
AMA-LL,pkt,260,22,True
AMA-LL,1/4oz,4,22,False
AMA-LL,1oz,0,22,False
AMA-LL,1/4lb,0,22,False
AMA-LL,1lb,0,22,False
AMA-OP,pkt,155,22,False
AMA-OP,pkt,55,22,True
AMA-OP,1/4oz,15,22,False
AMA-OP,1oz,5,22,False
AMA-OP,1/4lb,0,22,False
AST-HP,pkt,332,22,False
AST-HP,pkt,31,22,True
AST-HP,250s,0,22,False
AST-HP,1Ms,0,22,False
AST-TC,pkt,326,22,False
AST-TC,pkt,256,22,True
AST-TC,250s,30,22,False
AST-TC,1Ms,2,22,False
AST-TS,pkt,151,22,False
AST-TS,pkt,10,22,True
AST-TS,250s,16,22,False
AST-TS,1Ms,4,22,False
BAB-BB,pkt,101,22,False
BAB-BB,pkt,335,22,True
BAB-BB,1/4oz,12,22,False
BAB-FB,pkt,256,22,False
BAB-FB,pkt,232,22,True
BAB-FB,1/4oz,22,22,False
BFL-AB,pkt,47,22,False
BFL-AB,pkt,0,22,True
BUP-GG,pkt,77,22,False
BUP-GG,pkt,0,22,True
BUP-GG,500s,24,22,False
BUP-GG,1Ms,2,22,False
BUP-GG,5Ms,5,22,False
CAL-MX,pkt,339,22,False
CAL-MX,pkt,677,22,True
CAL-MX,1/2oz,0,22,False
CAL-MX,1oz,21,22,False
CAL-ZE,pkt,250,22,False
CAL-ZE,pkt,70,22,True
CAL-ZE,250s,0,22,False
CEL-RP,pkt,125,22,False
CEL-RP,pkt,60,22,True
CEL-RP,500s,13,22,False
CEL-RP,1Ms,2,22,False
CEL-SC,pkt,133,22,False
CEL-SC,pkt,131,22,True
CEL-SC,500s,23,22,False
CEL-SC,1Ms,14,22,False
CER-PG,pkt,214,22,False
CER-PG,pkt,120,22,True
CER-PG,100s,18,22,False
CER-PG,500s,4,22,False
CLB-BB,pkt,101,22,False
CLB-BB,pkt,105,22,True
CLB-BB,500s,12,22,False
CLB-BB,1Ms,0,22,False
CLB-BL,pkt,198,22,False
CLB-BL,pkt,120,22,True
CLB-BL,500s,14,22,False
CLB-LS,pkt,108,22,False
CLB-LS,pkt,0,22,True
CLB-LS,500s,8,22,False
CLB-LS,1Ms,0,22,False
CLE-VQ,pkt,62,22,False
CLE-VQ,pkt,80,22,True
CLE-VQ,250s,8,22,False
CLE-VQ,1Ms,5,22,False
COS-CH,pkt,600,22,False
COS-CH,pkt,0,22,True
COS-DI,pkt,327,22,False
COS-DI,pkt,432,22,True
COS-DI,250s,41,22,False
COS-DI,1Ms,3,22,False
COS-SP,pkt,230,22,False
COS-SP,pkt,165,22,True
COS-SP,250s,33,22,False
COS-SP,1Ms,2,22,False
COS-VE,pkt,136,22,False
COS-VE,pkt,70,22,True
COS-VE,250s,8,22,False
COS-XS,pkt,342,22,False
COS-XS,pkt,227,22,True
COS-XS,250s,42,22,False
COS-XS,1Ms,9,22,False
CRA-SB,pkt,179,22,False
CRA-SB,pkt,0,22,True
CRA-SB,500s,0,22,False
DAT-SA,pkt,70,22,False
DAT-SA,pkt,0,22,True
DIA-SO,pkt,158,22,False
DIA-SO,pkt,0,22,True
DIA-SO,500s,19,22,False
DID-LB,pkt,231,22,False
DID-LB,pkt,0,22,True
DID-LB,500s,0,22,False
ERY-BG,pkt,236,22,False
ERY-BG,pkt,160,22,True
ERY-BG,100s,49,22,False
ERY-BG,500s,5,22,False
ERY-BG,1Ms,1,22,False
FLA-OM,pkt,254,22,False
FLA-OM,pkt,0,22,True
FLA-OM,1oz,75,22,False
FLA-OM,1/4lb,8,22,False
FLA-OM,1lb,2,22,False
FLO-BO,pkt,305,22,False
FLO-BO,pkt,10,22,True
FLO-BO,1oz,11,22,False
FLO-ED,pkt,129,22,False
FLO-ED,pkt,772,22,True
FLO-SA,pkt,60,22,False
FLO-SA,pkt,0,22,True
FMN-MR,pkt,154,22,False
FMN-MR,pkt,0,22,True
FOC-FM,pkt,35,22,False
FOC-FM,pkt,40,22,True
FOC-ST,pkt,254,22,False
FOC-ST,pkt,30,22,True
FOC-ST,100s,20,22,False
FOC-ST,1Ms,0,22,False
FOX-AB,pkt,160,22,False
FOX-AB,pkt,217,22,True
FOX-AB,1/4g,20,22,False
FOX-AB,1g,13,22,False
FOX-CC,pkt,71,22,False
FOX-CC,pkt,45,22,True
FOX-CC,1Ms,7,22,False
FOX-WC,pkt,121,22,False
FOX-WC,pkt,75,22,True
FOX-WC,1/4g,1,22,False
FOX-YH,pkt,123,22,False
FOX-YH,pkt,40,22,True
FOX-YH,500s,0,22,False
GRS-FE,pkt,119,22,False
GRS-FE,pkt,30,22,True
GRS-FE,500s,13,22,False
GRS-FE,1Ms,10,22,False
GYP-CG,pkt,89,22,False
GYP-CG,pkt,50,22,True
GYP-CG,1Ms,18,22,False
HER-CM,pkt,0,22,False
HER-CM,pkt,0,22,True
JAC-BP,pkt,127,22,False
JAC-BP,pkt,35,22,True
JAC-BP,500s,6,22,False
LAR-BC,pkt,161,22,False
LAR-BC,pkt,65,22,True
LAR-BC,500s,8,22,False
LAR-EG,pkt,641,22,False
LAR-EG,pkt,212,22,True
LAR-EG,250s,62,22,False
LAR-EG,1Ms,14,22,False
LAR-PB,pkt,184,22,False
LAR-PB,pkt,0,22,True
LAR-PB,250s,81,22,False
LAR-PB,1Ms,0,22,False
LAR-SB,pkt,182,22,False
LAR-SB,pkt,146,22,True
LAR-SB,250s,40,22,False
LAR-SB,1Ms,11,22,False
LAR-WC,pkt,258,22,False
LAR-WC,pkt,65,22,True
LAR-WC,500s,34,22,False
LUP-DT,pkt,0,22,False
LUP-DT,pkt,0,22,True
MAR-FB,pkt,252,22,False
MAR-FB,pkt,410,22,True
MAR-FB,250s,51,22,False
MAR-GE,pkt,240,22,False
MAR-GE,pkt,222,22,True
MAR-GE,250s,12,22,False
MAR-PI,pkt,124,22,False
MAR-PI,pkt,90,22,True
MAR-PI,250s,6,22,False
MGL-GO,pkt,62,22,False
MGL-GO,pkt,65,22,True
MGL-GO,200s,14,22,False
MIG-AM,pkt,117,22,False
MIG-AM,pkt,1,22,True
MIG-AM,1Ms,9,22,False
MIX-IN,pkt,0,22,False
MIX-IN,pkt,0,22,True
NAS-AL,pkt,329,22,False
NAS-AL,pkt,270,22,True
NAS-AL,1oz,38,22,False
NAS-AL,1/4lb,0,22,False
NAS-TM,pkt,44,22,False
NAS-TM,pkt,427,22,True
NAS-TM,1oz,2,22,False
NAS-TM,1/4lb,0,22,False
NIC-LD,pkt,37,22,False
NIC-LD,pkt,20,22,True
NIC-LD,1Ms,6,22,False
NIC-LG,pkt,204,22,False
NIC-LG,pkt,55,22,True
NIC-OL,pkt,44,22,False
NIC-OL,pkt,30,22,True
NIC-OL,1Ms,1,22,False
NIC-PS,pkt,196,22,False
NIC-PS,pkt,30,22,True
NIC-PS,1Ms,19,22,False
NIG-BS,pkt,50,22,False
NIG-BS,pkt,0,22,True
NIG-BS,500s,8,22,False
NIG-BS,1Ms,0,22,False
NIG-BV,pkt,8,22,False
NIG-BV,pkt,50,22,True
NIG-BV,500s,0,22,False
NIG-BV,1Ms,1,22,False
NIG-DB,pkt,182,22,False
NIG-DB,pkt,130,22,True
NIG-DB,500s,24,22,False
NIG-DB,1Ms,4,22,False
NIG-EX,pkt,333,22,False
NIG-EX,pkt,75,22,True
NIG-EX,500s,18,22,False
NIG-EX,1Ms,4,22,False
PHA-BF,pkt,213,22,False
PHA-BF,pkt,575,22,True
PHA-BF,1oz,50,22,False
POP-AG,pkt,300,22,False
POP-AG,pkt,320,22,True
POP-AG,1g,2,22,False
POP-BS,pkt,96,22,False
POP-BS,pkt,117,22,True
POP-BS,1g,0,22,False
POP-CA,pkt,154,22,False
POP-CA,pkt,240,22,True
POP-CO,pkt,81,22,False
POP-CO,pkt,130,22,True
POP-CO,1g,23,22,False
POP-DF,pkt,76,22,False
POP-DF,pkt,382,22,True
POP-DF,1g,0,22,False
POP-FA,pkt,227,22,False
POP-FA,pkt,237,22,True
POP-FA,1g,17,22,False
POP-FW,pkt,3,22,False
POP-FW,pkt,0,22,True
POP-FW,1g,0,22,False
POP-MP,pkt,93,22,False
POP-MP,pkt,150,22,True
POP-MP,1g,15,22,False
POP-PA,pkt,171,22,False
POP-PA,pkt,130,22,True
POP-PA,1g,45,22,False
POP-PM,pkt,438,22,False
POP-PM,pkt,295,22,True
POP-PM,500s,179,22,False
POP-ZI,pkt,129,22,False
